SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_PrimaryAddress,API_PrimaryAddress,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
310,310,310,310,Marine Environment Protection Unit  Safety of Navigation Division
Marine Department of Malaysia ,Marine Environment Protection Unit  Safety of Navigation Division
Marine Department of Malaysia ,P.O. Box 12  Foreshore Road,P.O. Box 12  Foreshore Road,null,null,null,null,Selangor ,Selangor ,Port Kelang ,Port Kelang ,MALAYSIA ,MALAYSIA ,42007,42007,true,true,True,true,Test Case Passed
309,309,309,309,Director General ,Director General ,Marine Department Malaysia,Marine Department Malaysia,P.O. Box 12  ,P.O. Box 12  ,,,Selangor ,Selangor ,Port Kelang ,Port Kelang ,MALAYSIA,MALAYSIA,42007,42007,true,true,True,true,Test Case Passed
308,308,308,308,Director General  ,Director General  ,Marine Department Malaysia,Marine Department Malaysia,P.O Box 12,P.O Box 12,,,Selangor ,Selangor ,Port Kelang ,Port Kelang ,MALAYSIA,MALAYSIA,42007,42007,true,true,True,true,Test Case Passed
307,307,307,307,Director General ,Director General ,Marine Department Malaysia,Marine Department Malaysia,P.O. Box 12,P.O. Box 12,,,Selangor ,Selangor ,Port Kelang ,Port Kelang ,MALAYSIA,MALAYSIA,42007,42007,true,true,True,true,Test Case Passed
306,306,306,306,International Shipping Register of Madeira – MAR,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,Rua do Bom Jesus no9 – 1B,null,null,null,null,Madeira,Madeira,Funchal,Funchal,PORTUGAL,PORTUGAL,9050-028 ,9050-028 ,true,true,True,true,Test Case Passed
305,305,305,305,International Shipping Register of Madeira – MAR,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,Rua do Bom Jesus no9 – 1B,null,null,null,null,Madeira,Madeira,Funchal,Funchal,PORTUGAL,PORTUGAL,9050-028 ,9050-028 ,true,true,True,true,Test Case Passed
304,304,304,802,International Shipping Register of Madeira – MAR,International Shipping Register of Madeira - MAR,Rua do Bom Jesus no9 – 1B,Rua Do Bom Jesus NO9 - 1B,null,,null,,Madeira,,Funchal,Fuchal,PORTUGAL,MADEIRA,9050-028 ,9050-028,true,false,True,false,Test Case failed
304,304,802,802,International Shipping Register of Madeira - MAR,International Shipping Register of Madeira - MAR,Rua Do Bom Jesus NO9 - 1B,Rua Do Bom Jesus NO9 - 1B,,,,,,,Fuchal,Fuchal,MADEIRA,MADEIRA,9050-028,9050-028,false,false,False,false,Test Case Passed
304,304,803,802,International Shipping Register of Madeira - MAR,International Shipping Register of Madeira - MAR,Av. Zarco,Rua Do Bom Jesus NO9 - 1B,Edifício do Governo Regional  1.º  ,,P.O. Box 494 ,,,,Funchal,Fuchal,MADEIRA,MADEIRA,9004-527 ,9050-028,false,false,False,false,Test Case failed
303,303,804,804,International Shipping Register of Madeira - MAR,International Shipping Register of Madeira - MAR,Av. Zarco,Av. Zarco,Edifício do Governo Regional  1.º  ,Edifício do Governo Regional  1.º  ,P.O. Box 494 ,P.O. Box 494 ,,,Funchal,Funchal,MADEIRA,MADEIRA,9004-527 ,9004-527 ,false,false,False,false,Test Case Passed
303,303,303,804,International Shipping Register of Madeira – MAR,International Shipping Register of Madeira - MAR,Rua do Bom Jesus no9 – 1B,Av. Zarco,null,Edifício do Governo Regional  1.º  ,null,P.O. Box 494 ,Madeira,,Funchal,Funchal,PORTUGAL,MADEIRA,9050-028 ,9004-527 ,true,false,True,false,Test Case failed
302,302,302,302,Commissariat aux Affaires Maritimes,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,19-21  Boulevard Royal ,null,null,null,null,null,null,null,null,LUXEMBOURG,LUXEMBOURG,L-2449 ,L-2449 ,true,true,True,true,Test Case Passed
301,301,301,301,Commissariat aux Affaires Maritimes,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,19-21  Boulevard Royal ,null,null,null,null,null,null,null,null,LUXEMBOURG,LUXEMBOURG,L-2449 ,L-2449 ,true,true,True,true,Test Case Passed
300,300,300,300,Commissariat aux Affaires Maritimes,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,19-21  Boulevard Royal ,null,null,null,null,null,null,null,null,LUXEMBOURG,LUXEMBOURG,L-2449 ,L-2449 ,true,true,True,true,Test Case Passed
299,299,299,299,Commissariat aux Affaires Maritimes,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,19-21  Boulevard Royal ,null,null,null,null,null,null,null,null,LUXEMBOURG,LUXEMBOURG,L-2449 ,L-2449 ,true,true,True,true,Test Case Passed
298,298,298,298,Lithuanian Transport Safety Administration,Lithuanian Transport Safety Administration,Svitrigailos str. 42,Svitrigailos str. 42,LT-03209 ,LT-03209 ,,,,,Vilnius,Vilnius,LITHUANIA  REPUBLIC OF,LITHUANIA  REPUBLIC OF,,,true,true,True,true,Test Case Passed
297,297,297,297,Lithuanian Transport Safety Administration,Lithuanian Transport Safety Administration,Svitrigailos str. 42,Svitrigailos str. 42,LT-03209 ,LT-03209 ,,,,,Vilnius,Vilnius,LITHUANIA  REPUBLIC OF,LITHUANIA  REPUBLIC OF,,,true,true,True,true,Test Case Passed
296,296,296,296,Lithuanian Transport Safety Administration,Lithuanian Transport Safety Administration,Svitrigailos str. 42,Svitrigailos str. 42,LT-03209 ,LT-03209 ,,,,,Vilnius,Vilnius,LITHUANIA  REPUBLIC OF,LITHUANIA  REPUBLIC OF,,,true,true,True,true,Test Case Passed
295,295,295,295,Lithuanian Transport Safety Administration,Lithuanian Transport Safety Administration,Svitrigailos str. 42,Svitrigailos str. 42,LT-03209 ,LT-03209 ,,,,,Vilnius,Vilnius,LITHUANIA  REPUBLIC OF,LITHUANIA  REPUBLIC OF,,,true,true,True,true,Test Case Passed
292,292,292,292,Liberian International Ship & Corporate Registry,Liberian International Ship & Corporate Registry,Attn: Bunker CLC/CLC Applications,Attn: Bunker CLC/CLC Applications,22980 Indian Creek Drive ,22980 Indian Creek Drive ,Suite 200,Suite 200,Virginia ,Virginia ,Dulles,Dulles,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,VA 20166,VA 20166,true,true,True,true,Test Case Passed
291,291,291,291,Attn: Bunker CLC/CLC Applications,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,8619 Westwood Center Drive,Suite 300,Suite 300,Virginia ,Virginia ,Vienna,Vienna,USA,USA,22182,22182,true,true,True,true,Test Case Passed
291,291,294,291,Attn: WRC Applications,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,8619 Westwood Center Drive,Suite 300,Suite 300,Virginia ,Virginia ,Vienna,Vienna,USA,USA,22182,22182,true,true,True,true,Test Case failed
290,290,290,290,Attn: Bunker CLC/CLC Applications,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,8619 Westwood Center Drive,Suite 300,Suite 300,Virginia ,Virginia ,Vienna,Vienna,USA,USA,22182,22182,true,true,True,true,Test Case Passed
290,290,293,290,Attn: WRC Applications,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,8619 Westwood Center Drive,Suite 300,Suite 300,Virginia ,Virginia ,Vienna,Vienna,USA,USA,22182,22182,true,true,True,true,Test Case failed
289,289,289,289,Liberian International Ship & Corporate Registry,Liberian International Ship & Corporate Registry,Attn: Bunker CLC/CLC Applications,Attn: Bunker CLC/CLC Applications,22980 Indian Creek Drive,22980 Indian Creek Drive,Suite 200,Suite 200,Virginia ,Virginia ,Dulles ,Dulles ,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,VA 20166,VA 20166,true,true,True,true,Test Case Passed
288,288,288,288,Liberian International Ship Corporate Registry,Liberian International Ship Corporate Registry,Attn: Bunker CLC/CLC Applications,Attn: Bunker CLC/CLC Applications,2290 Indian Creek Drive ,2290 Indian Creek Drive ,Suite 200,Suite 200,Virginia ,Virginia ,Dulles,Dulles,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,VA 20166,VA 20166,true,true,True,true,Test Case Passed
287,287,287,287,Maritime Administration of Latvia,Maritime Administration of Latvia,Latvian Ship register ,Latvian Ship register ,5  Trijadibas Str.,5  Trijadibas Str.,null,null,null,null,Riga,Riga,LATVIA,LATVIA,LV-1048,LV-1048,true,true,True,true,Test Case Passed
286,286,286,286,Maritime Administration of Latvia,Maritime Administration of Latvia,Latvian Ship register ,Latvian Ship register ,5  Trijadibas Str.,5  Trijadibas Str.,null,null,null,null,Riga,Riga,LATVIA,LATVIA,LV-1048,LV-1048,true,true,True,true,Test Case Passed
285,285,285,285,Maritime Administration of Latvia,Maritime Administration of Latvia,Latvian Ship register ,Latvian Ship register ,5  Trijadibas Str.,5  Trijadibas Str.,null,null,null,null,Riga,Riga,LATVIA,LATVIA,LV-1048,LV-1048,true,true,True,true,Test Case Passed
284,284,284,284,Maritime Administration of Latvia,Maritime Administration of Latvia,Latvian Ship register ,Latvian Ship register ,5  Trijadibas Str.,5  Trijadibas Str.,null,null,null,null,Riga,Riga,LATVIA,LATVIA,LV-1048,LV-1048,true,true,True,true,Test Case Passed
283,283,283,283,General Administration for Transport Affairs,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,Marine Affairs Department
Ministry of Communications,P.O. Box 16,P.O. Box 16,null,null,null,null,Safat,Safat,KUWAIT,KUWAIT,null,null,true,true,True,true,Test Case Passed
282,282,282,282,General Administration for Transport Affairs,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,Marine Affairs Department
Ministry of Communications,P.O. Box 16,P.O. Box 16,null,null,null,null,Safat,Safat,KUWAIT,KUWAIT,null,null,true,true,True,true,Test Case Passed
281,281,281,281,General Administration for Transport Affairs,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,Marine Affairs Department
Ministry of Communications,P.O. Box 16,P.O. Box 16,null,null,null,null,Safat,Safat,KUWAIT,KUWAIT,null,null,true,true,True,true,Test Case Passed
280,280,280,280,Kiribati Ship Registry ,Kiribati Ship Registry ,10 Anson Road ,10 Anson Road ,,,,,,,#25-14 International Plaza,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,079903,079903,true,true,True,true,Test Case Passed
279,279,279,279,Kiribati Ship Registry ,Kiribati Ship Registry ,10 Anson Road ,10 Anson Road ,,,,,,,#25-14 International Plaza,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,079903,079903,true,true,True,true,Test Case Passed
278,278,278,278,Kiribati Ship Registry ,Kiribati Ship Registry ,10 Anson Road ,10 Anson Road ,,,,,,,#25-14 International Plaza,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,079903,079903,true,true,True,true,Test Case Passed
277,277,277,277,Kiribati Ship Registry ,Kiribati Ship Registry ,10 Anson Road ,10 Anson Road ,,,,,,,#25-14 International Plaza,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,079903,079903,true,true,True,true,Test Case Passed
276,276,276,276,Jordan Maritime Authority ,Jordan Maritime Authority ,P.O. Box: 171,P.O. Box: 171,null,null,null,null,null,null,Aqaba,Aqaba,JORDAN,JORDAN,77110,77110,true,true,True,true,Test Case Passed
275,275,275,275,Jordan Maritime Authority ,Jordan Maritime Authority ,P.O. Box: 171,P.O. Box: 171,null,null,null,null,null,null,Aqaba,Aqaba,JORDAN,JORDAN,77110,77110,true,true,True,true,Test Case Passed
274,274,274,274,Jordan Maritime Commission,Jordan Maritime Commission,P.O. Box: 171,P.O. Box: 171,,,,,,,Aqaba,Aqaba,JORDAN,JORDAN,77110,77110,true,true,True,true,Test Case Passed
273,273,273,273,Jordan Maritime Commission,Jordan Maritime Commission,P.O. Box: 171,P.O. Box: 171,,,,,,,Aqaba,Aqaba,JORDAN,JORDAN,77110,77110,true,true,True,true,Test Case Passed
272,272,272,272,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,2-1-3  Kasumigaseki,Chiyoda-ku,Chiyoda-ku,null,null,null,null,Tokyo ,Tokyo ,JAPAN,JAPAN,null,null,true,true,True,true,Test Case Passed
271,271,271,271,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,2-1-3  Kasumigaseki,Chiyoda-ku,Chiyoda-ku,null,null,null,null,Tokyo ,Tokyo ,JAPAN,JAPAN,null,null,true,true,True,true,Test Case Passed
270,270,270,270,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,2-1-3  Kasumigaseki,Chiyoda-ku,Chiyoda-ku,null,null,null,null,Tokyo ,Tokyo ,JAPAN,JAPAN,null,null,true,true,True,true,Test Case Passed
269,269,269,269,Maritime Authority of Jamaica
Head Office,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,12 Ocean Boulevard,null,null,null,null,Kingston,Kingston,JAMAICA W.I. ,JAMAICA W.I. ,null,null,true,true,True,true,Test Case Passed
268,268,268,268,Maritime Authority of Jamaica
Head Office,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,12 Ocean Boulevard,null,null,null,null,Kingston,Kingston,JAMAICA W.I. ,JAMAICA W.I. ,null,null,true,true,True,true,Test Case Passed
267,267,267,267,Maritime Authority of Jamaica
Head Office,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,12 Ocean Boulevard,null,null,null,null,Kingston,Kingston,JAMAICA W.I. ,JAMAICA W.I. ,null,null,true,true,True,true,Test Case Passed
266,266,266,266,Maritime Authority of Jamaica
Head Office,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,12 Ocean Boulevard,null,null,null,null,Kingston,Kingston,JAMAICA W.I. ,JAMAICA W.I. ,null,null,true,true,True,true,Test Case Passed
265,265,265,265,CONSAP S.p.a,CONSAP S.p.a,VIA YSER 14,VIA YSER 14,null,null,null,null,null,null,Roma,Roma,ITALY,ITALY,00198,00198,true,true,True,true,Test Case Passed
264,264,264,264,CONSAP S.p.a,CONSAP S.p.a,VIA YSER 14,VIA YSER 14,null,null,null,null,null,null,Roma,Roma,ITALY,ITALY,00198,00198,true,true,True,true,Test Case Passed
263,263,263,263,CONSAP S.p.a,CONSAP S.p.a,VIA YSER 14,VIA YSER 14,null,null,null,null,null,null,Roma,Roma,ITALY,ITALY,00198,00198,true,true,True,true,Test Case Passed
262,262,262,262,CONSAP S.p.a,CONSAP S.p.a,VIA YSER 14,VIA YSER 14,null,null,null,null,null,null,Roma,Roma,ITALY,ITALY,00198,00198,true,true,True,true,Test Case Passed
261,261,261,261,Department of Economic Development Isle of Man Ship Registry,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,Upper Church Street,null,null,null,null,null,null,Douglas,Douglas,ISLE OF MAN,ISLE OF MAN,IM1 1EX,IM1 1EX,true,true,True,true,Test Case Passed
260,260,260,260,Department of Economic Development Isle of Man Ship Registry,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,Upper Church Street,null,null,null,null,null,null,Douglas,Douglas,ISLE OF MAN,ISLE OF MAN,IM1 1EX,IM1 1EX,true,true,True,true,Test Case Passed
259,259,259,259,Department of Economic Development Isle of Man Ship Registry,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,Upper Church Street,null,null,null,null,null,null,Douglas,Douglas,ISLE OF MAN,ISLE OF MAN,IM1 1EX,IM1 1EX,true,true,True,true,Test Case Passed
258,258,258,258,Department of Economic Development Isle of Man Ship Registry,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,Upper Church Street,null,null,null,null,null,null,Douglas,Douglas,ISLE OF MAN,ISLE OF MAN,IM1 1EX,IM1 1EX,true,true,True,true,Test Case Passed
257,257,257,257,Marine Survey Office Dept of Transport  Tourism & Sport ,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,Leeson Lane ,null,null,null,null,Eire,Eire,Dublin 2,Dublin 2,IRELAND,IRELAND,null,null,true,true,True,true,Test Case Passed
256,256,256,256,Marine Survey Office Dept of Transport  Tourism & Sport ,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,Leeson Lane ,null,null,null,null,Eire,Eire,Dublin 2,Dublin 2,IRELAND,IRELAND,null,null,true,true,True,true,Test Case Passed
255,255,255,255,Marine Survey Office Dept of Transport  Tourism & Sport ,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,Leeson Lane ,,,,,,,Dublin 2,Dublin 2,IRELAND REPUBLIC OF,IRELAND REPUBLIC OF,D02 TR60,D02 TR60,true,true,True,true,Test Case Passed
254,254,254,254,Marine Survey Office Dept of Transport  Tourism & Sport ,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,Leeson Lane ,,,,,,,Dublin 2,Dublin 2,IRELAND REPUBLIC OF,IRELAND REPUBLIC OF,D02 TR60,D02 TR60,true,true,True,true,Test Case Passed
253,253,253,253,Directorate General of Sea Communications ,Directorate General of Sea Communications ,JL. Merdeka Barat No.8 ,JL. Merdeka Barat No.8 ,,,,,,,Jakarta Pusat,Jakarta Pusat,INDONESIA,INDONESIA,10110,10110,true,true,True,true,Test Case Passed
252,252,252,252,Directorate General of Sea Communications ,Directorate General of Sea Communications ,JL. Merdeka Barat No.8 ,JL. Merdeka Barat No.8 ,,,,,,,Jakarta Pusat,Jakarta Pusat,INDONESIA,INDONESIA,10110,10110,true,true,True,true,Test Case Passed
251,251,251,251,Ministry of Transportation,Ministry of Transportation,Directorate of Marine and Shipping Sub,Directorate of Marine and Shipping Sub,Directorates of Pollution and Safety Management of Ships,Directorates of Pollution and Safety Management of Ships,12th Floor  Karya Buildings  JL. Merdeka Barat No. 8,12th Floor  Karya Buildings  JL. Merdeka Barat No. 8,,,Jakarta ,Jakarta ,INDONESIA,INDONESIA,10110,10110,true,true,True,true,Test Case Passed
